Advertiser_ID,Advertiser_Name,Line_Item_ID,Line_Item_Name,Line_Item_Status,Daily_Spend,Floodlight_Activity_ID,Floodlight_Name,Counting_Method,Floodlight_Status,Lookback_Window_Days,Last_Conversion_Date,Impressions_Last_24h,Clicks_Last_24h,Cookie_Consented_Count,Cookie_Unconsented_Count,GTM_Container_Link
ADV_1050,Advertiser_ADV_1050,LI_9140,Campaign_Q1_Display,ACTIVE,3974.65,FL_9059,Activity_FL_9059,Standard,ACTIVE,30,2026-01-30,10502,948,0,11,GTM-XYZ124
ADV_1011,Advertiser_ADV_1011,LI_9272,Campaign_Q2_Display,ACTIVE,2025.5,nan,Activity_FL_9064,Standard,ACTIVE,30,2026-01-30,21699,173,671,24,GTM-XYZ133
ADV_1028,Advertiser_ADV_1028,LI_8599,Campaign_Spring_Display,ACTIVE,1251.65,FL_9069,Activity_FL_9069,Session,ACTIVE,30,2026-01-30,32078,705,449,14,GTM-XYZ139
ADV_1013,Advertiser_ADV_1013,LI_7998,Campaign_Spring_Display,ACTIVE,4415.64,nan,Activity_FL_9037,Session,ACTIVE,30,2026-01-30,44355,939,380,65,GTM-XYZ113
ADV_1049,Advertiser_ADV_1049,LI_7548,Campaign_Q1_Display,ACTIVE,3458.88,FL_9087,Activity_FL_9087,Standard,ACTIVE,30,2025-01-01,31893,477,150,46,GTM-XYZ101
ADV_1007,Advertiser_ADV_1007,LI_6030,Campaign_Q1_Display,ACTIVE,3300.36,FL_9071,Activity_FL_9071,Unique,ACTIVE,30,2026-01-30,48582,974,418,78,GTM-XYZ137
ADV_1024,Advertiser_ADV_1024,LI_6137,Campaign_Q2_Display,ACTIVE,3070.33,FL_9008,Activity_FL_9008,Unique,ACTIVE,30,2026-01-30,10444,836,946,98,GTM-XYZ145
ADV_1047,Advertiser_ADV_1047,LI_5350,Campaign_Spring_Display,ACTIVE,3103.72,FL_9006,Activity_FL_9006,Unique,ACTIVE,30,2026-01-30,35587,86,284,26,GTM-XYZ111
ADV_1034,Advertiser_ADV_1034,LI_8054,Campaign_Q2_Display,ACTIVE,1621.99,nan,Activity_FL_9084,Standard,ACTIVE,30,2026-01-30,49809,200,975,100,GTM-XYZ150
ADV_1030,Advertiser_ADV_1030,LI_8923,Campaign_Spring_Display,ACTIVE,2194.86,FL_9079,Activity_FL_9079,Session,ACTIVE,30,2026-01-30,39634,657,108,79,GTM-XYZ142
ADV_1048,Advertiser_ADV_1048,LI_9007,Campaign_Q1_Display,ACTIVE,3202.45,FL_9082,Activity_FL_9082,Unique,ACTIVE,30,2026-01-30,11705,834,464,81,GTM-XYZ113
ADV_1046,Advertiser_ADV_1046,LI_5494,Campaign_Q2_Display,ACTIVE,4866.35,FL_9076,Activity_FL_9076,Session,ACTIVE,30,2026-01-30,11351,632,626,20,GTM-XYZ146
ADV_1035,Advertiser_ADV_1035,LI_9738,Campaign_Q1_Display,ACTIVE,2628.23,FL_9015,Activity_FL_9015,Standard,ACTIVE,30,2026-01-30,16460,195,787,11,GTM-XYZ136
ADV_1032,Advertiser_ADV_1032,LI_6366,Campaign_Spring_Display,ACTIVE,443.81,FL_9031,Activity_FL_9031,Standard,ACTIVE,30,2026-01-30,18087,161,348,63,GTM-XYZ124
ADV_1022,Advertiser_ADV_1022,LI_9605,Campaign_Spring_Display,ACTIVE,2152.83,FL_9093,Activity_FL_9093,Session,ACTIVE,30,2026-01-30,36383,825,145,98,GTM-XYZ126
ADV_1048,Advertiser_ADV_1048,LI_8884,Campaign_Q1_Display,ACTIVE,4395.18,FL_9065,Activity_FL_9065,Unique,ACTIVE,30,2026-01-30,48882,557,437,74,GTM-XYZ133
ADV_1018,Advertiser_ADV_1018,LI_5254,Campaign_Q2_Display,ACTIVE,728.9,FL_9021,Activity_FL_9021,Unique,ACTIVE,30,2026-01-30,1558,274,230,88,GTM-XYZ136
ADV_1002,Advertiser_ADV_1002,LI_6217,Campaign_Spring_Display,ACTIVE,337.15,FL_9021,Activity_FL_9021,Session,ACTIVE,30,2026-01-30,22626,79,794,16,GTM-XYZ107
ADV_1003,Advertiser_ADV_1003,LI_5236,Campaign_Q2_Display,ACTIVE,4252.89,FL_9018,Activity_FL_9018,Session,ACTIVE,30,2026-01-30,10365,241,844,56,GTM-XYZ120
ADV_1020,Advertiser_ADV_1020,LI_6151,Campaign_Spring_Display,ACTIVE,1715.0,FL_9041,Activity_FL_9041,Session,ACTIVE,30,2026-01-30,4953,944,435,67,GTM-XYZ107
ADV_1018,Advertiser_ADV_1018,LI_5714,Campaign_Spring_Display,ACTIVE,3205.62,FL_9014,Activity_FL_9014,Unique,ACTIVE,30,2026-01-30,24402,106,966,58,GTM-XYZ109
ADV_1025,Advertiser_ADV_1025,LI_5045,Campaign_Q2_Display,ACTIVE,1181.62,FL_9009,Activity_FL_9009,Standard,ACTIVE,30,2026-01-30,21544,600,615,88,GTM-XYZ103
ADV_1017,Advertiser_ADV_1017,LI_6773,Campaign_Spring_Display,ACTIVE,2195.8,FL_9046,Activity_FL_9046,Unique,ACTIVE,30,2026-01-30,43831,105,566,65,GTM-XYZ134
ADV_1018,Advertiser_ADV_1018,LI_9759,Campaign_Q2_Display,ACTIVE,1967.84,FL_9026,Activity_FL_9026,Session,ACTIVE,30,2026-01-30,14485,692,965,40,GTM-XYZ115
ADV_1006,Advertiser_ADV_1006,LI_7788,Campaign_Q2_Display,ACTIVE,1622.94,FL_9095,Activity_FL_9095,Unique,ACTIVE,30,2026-01-30,22648,460,277,83,GTM-XYZ116
ADV_1034,Advertiser_ADV_1034,LI_6415,Campaign_Q2_Display,ACTIVE,3329.47,FL_9036,Activity_FL_9036,Session,ACTIVE,30,2026-01-30,46714,371,260,54,GTM-XYZ120
ADV_1008,Advertiser_ADV_1008,LI_5435,Campaign_Spring_Display,ACTIVE,774.14,FL_9078,Activity_FL_9078,Standard,ACTIVE,30,2026-01-30,20020,945,885,17,GTM-XYZ114
ADV_1032,Advertiser_ADV_1032,LI_5463,Campaign_Q2_Display,ACTIVE,3522.87,FL_9057,Activity_FL_9057,Session,ACTIVE,30,2026-01-30,26783,506,0,81,GTM-XYZ140
ADV_1028,Advertiser_ADV_1028,LI_7538,Campaign_Q2_Display,ACTIVE,1549.46,FL_9087,Activity_FL_9087,Unique,ACTIVE,30,2026-01-30,6111,839,813,22,GTM-XYZ125
ADV_1049,Advertiser_ADV_1049,LI_6045,Campaign_Q2_Display,ACTIVE,740.25,FL_9010,Activity_FL_9010,Standard,ACTIVE,30,2026-01-30,42337,141,572,12,GTM-XYZ116
ADV_1040,Advertiser_ADV_1040,LI_7897,Campaign_Q1_Display,ACTIVE,2330.21,FL_9096,Activity_FL_9096,Session,ACTIVE,30,2026-01-30,38671,419,435,41,GTM-XYZ121
ADV_1025,Advertiser_ADV_1025,LI_6086,Campaign_Spring_Display,ACTIVE,3437.74,FL_9064,Activity_FL_9064,Unique,ACTIVE,30,2026-01-30,19206,632,255,84,GTM-XYZ120
ADV_1017,Advertiser_ADV_1017,LI_6573,Campaign_Q1_Display,ACTIVE,4896.43,FL_9038,Activity_FL_9038,Unique,ACTIVE,30,2026-01-30,26428,416,541,44,GTM-XYZ111
ADV_1025,Advertiser_ADV_1025,LI_7394,Campaign_Q1_Display,ACTIVE,3869.62,FL_9038,Activity_FL_9038,Standard,ACTIVE,30,2026-01-30,32246,335,397,88,GTM-XYZ146
ADV_1044,Advertiser_ADV_1044,LI_7323,Campaign_Q1_Display,ACTIVE,1438.54,FL_9049,Activity_FL_9049,Session,ACTIVE,30,2026-01-30,28128,513,752,75,GTM-XYZ125
ADV_1042,Advertiser_ADV_1042,LI_7293,Campaign_Spring_Display,ACTIVE,961.32,FL_9087,Activity_FL_9087,Standard,ACTIVE,30,2026-01-30,23262,775,151,89,GTM-XYZ114
ADV_1036,Advertiser_ADV_1036,LI_5395,Campaign_Spring_Display,ACTIVE,1199.54,FL_9051,Activity_FL_9051,Unique,ACTIVE,30,2026-01-30,25256,649,236,32,GTM-XYZ117
ADV_1010,Advertiser_ADV_1010,LI_8456,Campaign_Q2_Display,ACTIVE,223.11,FL_9090,Activity_FL_9090,Session,ACTIVE,30,2026-01-30,41095,830,838,49,GTM-XYZ122
ADV_1002,Advertiser_ADV_1002,LI_5283,Campaign_Spring_Display,ACTIVE,597.52,FL_9004,Activity_FL_9004,Unique,ACTIVE,30,2026-01-30,16793,570,688,21,GTM-XYZ123
ADV_1014,Advertiser_ADV_1014,LI_5877,Campaign_Spring_Display,ACTIVE,2329.49,FL_9037,Activity_FL_9037,Session,ACTIVE,30,2026-01-30,19839,111,556,84,GTM-XYZ118
ADV_1010,Advertiser_ADV_1010,LI_8732,Campaign_Spring_Display,ACTIVE,3476.87,FL_9076,Activity_FL_9076,Unique,ACTIVE,30,2026-01-30,37940,193,296,31,GTM-XYZ111
ADV_1012,Advertiser_ADV_1012,LI_9207,Campaign_Q2_Display,ACTIVE,1119.29,FL_9009,Activity_FL_9009,Session,ACTIVE,30,2026-01-30,38104,216,331,17,GTM-XYZ118
ADV_1027,Advertiser_ADV_1027,LI_9923,Campaign_Q1_Display,ACTIVE,2408.35,FL_9099,Activity_FL_9099,Standard,ACTIVE,30,2026-01-30,29934,628,497,79,GTM-XYZ124
ADV_1029,Advertiser_ADV_1029,LI_7723,Campaign_Q2_Display,ACTIVE,683.07,FL_9048,Activity_FL_9048,Standard,ACTIVE,30,2026-01-30,25570,825,911,93,GTM-XYZ128
ADV_1036,Advertiser_ADV_1036,LI_6003,Campaign_Q1_Display,ACTIVE,4603.51,FL_9022,Activity_FL_9022,Unique,ACTIVE,30,2026-01-30,20983,710,626,52,GTM-XYZ116
ADV_1024,Advertiser_ADV_1024,LI_7617,Campaign_Spring_Display,ACTIVE,4909.48,FL_9060,Activity_FL_9060,Session,ACTIVE,30,2026-01-30,17398,626,172,27,GTM-XYZ130
ADV_1016,Advertiser_ADV_1016,LI_8925,Campaign_Spring_Display,ACTIVE,4904.63,FL_9096,Activity_FL_9096,Unique,ACTIVE,30,2026-01-30,3003,229,596,82,GTM-XYZ104
ADV_1024,Advertiser_ADV_1024,LI_5478,Campaign_Spring_Display,ACTIVE,1755.17,FL_9082,Activity_FL_9082,Session,ACTIVE,30,2026-01-30,12684,275,384,31,GTM-XYZ147
ADV_1032,Advertiser_ADV_1032,LI_8041,Campaign_Q1_Display,ACTIVE,2054.98,FL_9088,Activity_FL_9088,Standard,ACTIVE,30,2026-01-30,29907,399,131,78,GTM-XYZ111
ADV_1003,Advertiser_ADV_1003,LI_7286,Campaign_Q1_Display,ACTIVE,2618.65,FL_9070,Activity_FL_9070,Session,ACTIVE,30,2026-01-30,30444,464,695,84,GTM-XYZ123
ADV_1049,Advertiser_ADV_1049,LI_5744,Campaign_Q1_Display,ACTIVE,1706.56,FL_9039,Activity_FL_9039,Standard,ACTIVE,30,2026-01-30,8874,878,216,51,GTM-XYZ128
ADV_1044,Advertiser_ADV_1044,LI_9586,Campaign_Q2_Display,ACTIVE,159.33,FL_9074,Activity_FL_9074,Standard,ACTIVE,30,2026-01-30,18627,895,187,40,GTM-XYZ100
ADV_1046,Advertiser_ADV_1046,LI_8830,Campaign_Spring_Display,ACTIVE,4038.17,FL_9055,Activity_FL_9055,Standard,ACTIVE,30,2026-01-30,35130,306,906,61,GTM-XYZ122
ADV_1033,Advertiser_ADV_1033,LI_8873,Campaign_Q1_Display,ACTIVE,4872.88,FL_9024,Activity_FL_9024,Unique,ACTIVE,30,2026-01-30,22713,632,417,94,GTM-XYZ133
ADV_1015,Advertiser_ADV_1015,LI_6026,Campaign_Spring_Display,ACTIVE,4820.33,FL_9097,Activity_FL_9097,Standard,ACTIVE,30,2026-01-30,42654,319,366,64,GTM-XYZ125
ADV_1041,Advertiser_ADV_1041,LI_6741,Campaign_Q2_Display,ACTIVE,501.95,FL_9035,Activity_FL_9035,Session,ACTIVE,30,2026-01-30,25525,489,484,43,GTM-XYZ121
ADV_1009,Advertiser_ADV_1009,LI_8753,Campaign_Q2_Display,ACTIVE,1855.65,FL_9044,Activity_FL_9044,Session,ACTIVE,30,2026-01-30,22813,507,766,55,GTM-XYZ135
ADV_1011,Advertiser_ADV_1011,LI_8008,Campaign_Q1_Display,ACTIVE,149.77,FL_9032,Activity_FL_9032,Session,ACTIVE,30,2026-01-30,9561,500,719,15,GTM-XYZ114
ADV_1041,Advertiser_ADV_1041,LI_5590,Campaign_Spring_Display,ACTIVE,3510.78,FL_9063,Activity_FL_9063,Standard,ACTIVE,30,2026-01-30,43932,765,177,32,GTM-XYZ139
ADV_1046,Advertiser_ADV_1046,LI_7909,Campaign_Spring_Display,ACTIVE,4273.5,FL_9036,Activity_FL_9036,Standard,ACTIVE,30,2026-01-30,13799,525,472,54,GTM-XYZ114
ADV_1037,Advertiser_ADV_1037,LI_5117,Campaign_Q2_Display,ACTIVE,2614.95,FL_9078,Activity_FL_9078,Session,ACTIVE,30,2026-01-30,37218,75,0,82,GTM-XYZ140
ADV_1041,Advertiser_ADV_1041,LI_6632,Campaign_Q1_Display,ACTIVE,3095.05,FL_9024,Activity_FL_9024,Standard,ACTIVE,30,2026-01-30,8711,92,0,58,GTM-XYZ102
ADV_1002,Advertiser_ADV_1002,LI_6134,Campaign_Spring_Display,ACTIVE,1485.93,FL_9005,Activity_FL_9005,Unique,ACTIVE,30,2025-01-01,46827,343,783,59,GTM-XYZ119
ADV_1034,Advertiser_ADV_1034,LI_8346,Campaign_Q2_Display,ACTIVE,1902.47,FL_9057,Activity_FL_9057,Session,ACTIVE,30,2026-01-30,14544,527,104,84,GTM-XYZ139
ADV_1033,Advertiser_ADV_1033,LI_8362,Campaign_Spring_Display,ACTIVE,3161.25,FL_9004,Activity_FL_9004,Standard,ACTIVE,30,2026-01-30,40699,132,118,43,GTM-XYZ133
ADV_1040,Advertiser_ADV_1040,LI_9790,Campaign_Q1_Display,ACTIVE,4203.97,FL_9065,Activity_FL_9065,Standard,ACTIVE,30,2026-01-30,12562,165,278,92,GTM-XYZ140
ADV_1020,Advertiser_ADV_1020,LI_6318,Campaign_Spring_Display,ACTIVE,4042.24,FL_9045,Activity_FL_9045,Standard,ACTIVE,30,2026-01-30,19660,160,324,23,GTM-XYZ111
ADV_1015,Advertiser_ADV_1015,LI_8807,Campaign_Q1_Display,ACTIVE,2038.19,FL_9065,Activity_FL_9065,Unique,ACTIVE,30,2026-01-30,23404,426,424,62,GTM-XYZ132
ADV_1038,Advertiser_ADV_1038,LI_6567,Campaign_Q1_Display,ACTIVE,3519.54,FL_9006,Activity_FL_9006,Standard,ACTIVE,30,2026-01-30,43821,139,0,93,GTM-XYZ148
ADV_1015,Advertiser_ADV_1015,LI_7506,Campaign_Q1_Display,ACTIVE,3022.92,FL_9029,Activity_FL_9029,Standard,ACTIVE,30,2026-01-30,24981,805,957,96,GTM-XYZ143
ADV_1020,Advertiser_ADV_1020,LI_5902,Campaign_Spring_Display,ACTIVE,3023.81,FL_9017,Activity_FL_9017,Unique,ACTIVE,30,2026-01-30,38385,144,146,71,GTM-XYZ119
ADV_1043,Advertiser_ADV_1043,LI_5952,Campaign_Spring_Display,ACTIVE,2979.87,FL_9068,Activity_FL_9068,Unique,ACTIVE,30,2026-01-30,31809,691,263,85,GTM-XYZ120
ADV_1032,Advertiser_ADV_1032,LI_7476,Campaign_Q2_Display,ACTIVE,3405.23,FL_9007,Activity_FL_9007,Standard,ACTIVE,30,2026-01-30,26939,52,743,72,GTM-XYZ121
ADV_1026,Advertiser_ADV_1026,LI_6669,Campaign_Spring_Display,ACTIVE,4696.16,FL_9060,Activity_FL_9060,Session,ACTIVE,30,2026-01-30,47826,817,899,62,GTM-XYZ128
ADV_1047,Advertiser_ADV_1047,LI_5993,Campaign_Spring_Display,ACTIVE,119.09,FL_9087,Activity_FL_9087,Unique,ACTIVE,30,2026-01-30,6447,981,713,34,GTM-XYZ101
ADV_1034,Advertiser_ADV_1034,LI_8640,Campaign_Q1_Display,ACTIVE,409.83,FL_9038,Activity_FL_9038,Session,ACTIVE,30,2026-01-30,43594,949,541,75,GTM-XYZ123
ADV_1046,Advertiser_ADV_1046,LI_5824,Campaign_Q1_Display,ACTIVE,1797.51,FL_9053,Activity_FL_9053,Unique,ACTIVE,30,2026-01-30,24047,191,879,29,GTM-XYZ143
ADV_1007,Advertiser_ADV_1007,LI_7883,Campaign_Q2_Display,ACTIVE,4479.39,FL_9027,Activity_FL_9027,Unique,ACTIVE,30,2026-01-30,12002,171,703,29,GTM-XYZ128
ADV_1037,Advertiser_ADV_1037,LI_6287,Campaign_Spring_Display,ACTIVE,1010.29,FL_9017,Activity_FL_9017,Unique,ACTIVE,30,2026-01-30,42707,178,634,59,GTM-XYZ109
ADV_1037,Advertiser_ADV_1037,LI_6075,Campaign_Q1_Display,ACTIVE,2068.74,FL_9060,Activity_FL_9060,Unique,ACTIVE,30,2026-01-30,44658,708,390,60,GTM-XYZ138
ADV_1011,Advertiser_ADV_1011,LI_5297,Campaign_Q1_Display,ACTIVE,1325.99,FL_9028,Activity_FL_9028,Unique,ACTIVE,30,2026-01-30,21187,656,107,87,GTM-XYZ103
ADV_1047,Advertiser_ADV_1047,LI_8671,Campaign_Q2_Display,ACTIVE,3781.27,FL_9060,Activity_FL_9060,Unique,ACTIVE,30,2026-01-30,1067,838,832,100,GTM-XYZ129
ADV_1031,Advertiser_ADV_1031,LI_5150,Campaign_Spring_Display,ACTIVE,4999.73,nan,Activity_FL_9017,Standard,ACTIVE,30,2026-01-30,16174,738,486,43,GTM-XYZ113
ADV_1004,Advertiser_ADV_1004,LI_9240,Campaign_Q1_Display,ACTIVE,3168.1,FL_9076,Activity_FL_9076,Standard,ACTIVE,30,2026-01-30,43332,740,793,94,GTM-XYZ103
ADV_1017,Advertiser_ADV_1017,LI_7993,Campaign_Q1_Display,ACTIVE,3250.52,nan,Activity_FL_9076,Standard,ACTIVE,30,2026-01-30,19164,193,981,28,GTM-XYZ117
ADV_1049,Advertiser_ADV_1049,LI_7961,Campaign_Q1_Display,ACTIVE,2161.09,FL_9088,Activity_FL_9088,Standard,ACTIVE,30,2026-01-30,13493,613,612,83,GTM-XYZ140
ADV_1009,Advertiser_ADV_1009,LI_9658,Campaign_Spring_Display,ACTIVE,3683.25,FL_9069,Activity_FL_9069,Standard,ACTIVE,30,2026-01-30,45839,922,356,71,GTM-XYZ114
ADV_1014,Advertiser_ADV_1014,LI_8841,Campaign_Q1_Display,ACTIVE,2263.33,FL_9095,Activity_FL_9095,Unique,ACTIVE,30,2026-01-30,45280,155,765,97,GTM-XYZ147
ADV_1033,Advertiser_ADV_1033,LI_9952,Campaign_Q1_Display,ACTIVE,3950.37,nan,Activity_FL_9005,Unique,ACTIVE,30,2026-01-30,12090,168,242,42,GTM-XYZ130
ADV_1041,Advertiser_ADV_1041,LI_5941,Campaign_Q2_Display,ACTIVE,1782.76,FL_9068,Activity_FL_9068,Standard,ACTIVE,30,2026-01-30,18624,99,705,59,GTM-XYZ101
ADV_1048,Advertiser_ADV_1048,LI_6657,Campaign_Q1_Display,ACTIVE,2959.19,FL_9078,Activity_FL_9078,Standard,ACTIVE,30,2026-01-30,21930,486,335,63,GTM-XYZ108
ADV_1036,Advertiser_ADV_1036,LI_6913,Campaign_Spring_Display,ACTIVE,2728.98,FL_9021,Activity_FL_9021,Session,ACTIVE,30,2026-01-30,44427,551,857,99,GTM-XYZ103
ADV_1025,Advertiser_ADV_1025,LI_8724,Campaign_Spring_Display,ACTIVE,3718.03,FL_9050,Activity_FL_9050,Session,ACTIVE,30,2026-01-30,9742,453,0,31,GTM-XYZ117
ADV_1041,Advertiser_ADV_1041,LI_7107,Campaign_Q2_Display,ACTIVE,321.84,FL_9066,Activity_FL_9066,Standard,ACTIVE,30,2026-01-30,11834,200,139,86,GTM-XYZ140
ADV_1010,Advertiser_ADV_1010,LI_8261,Campaign_Q2_Display,ACTIVE,766.52,FL_9034,Activity_FL_9034,Standard,ACTIVE,30,2026-01-30,16595,771,763,10,GTM-XYZ136
ADV_1018,Advertiser_ADV_1018,LI_5370,Campaign_Spring_Display,ACTIVE,3646.06,FL_9080,Activity_FL_9080,Standard,ACTIVE,30,2026-01-30,17544,251,705,54,GTM-XYZ146
ADV_1036,Advertiser_ADV_1036,LI_9816,Campaign_Q2_Display,ACTIVE,1683.69,FL_9100,Activity_FL_9100,Unique,ACTIVE,30,2026-01-30,11512,457,160,95,GTM-XYZ145
ADV_1047,Advertiser_ADV_1047,LI_9293,Campaign_Q2_Display,ACTIVE,3175.62,FL_9092,Activity_FL_9092,Session,ACTIVE,30,2026-01-30,10633,617,667,18,GTM-XYZ130
ADV_1046,Advertiser_ADV_1046,LI_6584,Campaign_Spring_Display,ACTIVE,4138.94,FL_9021,Activity_FL_9021,Session,ACTIVE,30,2026-01-30,25184,71,837,64,GTM-XYZ133
ADV_1020,Advertiser_ADV_1020,LI_7961,Campaign_Q1_Display,ACTIVE,2585.04,FL_9029,Activity_FL_9029,Unique,ACTIVE,30,2026-01-30,5005,774,664,34,GTM-XYZ125
ADV_1026,Advertiser_ADV_1026,LI_7511,Campaign_Q2_Display,ACTIVE,4629.61,FL_9051,Activity_FL_9051,Session,ACTIVE,30,2026-01-30,49882,611,396,25,GTM-XYZ130
ADV_1037,Advertiser_ADV_1037,LI_7866,Campaign_Spring_Display,ACTIVE,2763.27,FL_9037,Activity_FL_9037,Unique,ACTIVE,30,2026-01-30,26839,679,420,98,GTM-XYZ113
ADV_1041,Advertiser_ADV_1041,LI_9768,Campaign_Q2_Display,ACTIVE,814.8,FL_9086,Activity_FL_9086,Session,ACTIVE,30,2026-01-30,3325,826,519,34,GTM-XYZ104
ADV_1027,Advertiser_ADV_1027,LI_6485,Campaign_Spring_Display,ACTIVE,4877.51,FL_9039,Activity_FL_9039,Unique,ACTIVE,30,2026-01-30,21402,201,568,49,GTM-XYZ107
ADV_1024,Advertiser_ADV_1024,LI_9079,Campaign_Q2_Display,ACTIVE,283.77,FL_9088,Activity_FL_9088,Standard,ACTIVE,30,2025-01-01,20802,686,959,36,GTM-XYZ150
ADV_1014,Advertiser_ADV_1014,LI_5294,Campaign_Spring_Display,ACTIVE,4799.81,FL_9010,Activity_FL_9010,Session,ACTIVE,30,2026-01-30,12700,324,859,50,GTM-XYZ127
ADV_1012,Advertiser_ADV_1012,LI_9684,Campaign_Spring_Display,ACTIVE,4666.12,FL_9077,Activity_FL_9077,Session,ACTIVE,30,2026-01-30,9636,822,324,32,GTM-XYZ146
ADV_1004,Advertiser_ADV_1004,LI_7089,Campaign_Spring_Display,ACTIVE,2504.64,FL_9062,Activity_FL_9062,Unique,ACTIVE,30,2026-01-30,46808,265,652,21,GTM-XYZ144
ADV_1003,Advertiser_ADV_1003,LI_5975,Campaign_Q1_Display,ACTIVE,1603.5,FL_9089,Activity_FL_9089,Unique,ACTIVE,30,2026-01-30,34701,972,530,49,GTM-XYZ113
ADV_1016,Advertiser_ADV_1016,LI_5647,Campaign_Q1_Display,ACTIVE,2999.88,FL_9028,Activity_FL_9028,Session,ACTIVE,30,2026-01-30,42486,907,632,40,GTM-XYZ117
ADV_1038,Advertiser_ADV_1038,LI_7539,Campaign_Q2_Display,ACTIVE,4293.08,FL_9098,Activity_FL_9098,Standard,ACTIVE,30,2026-01-30,28594,521,593,78,GTM-XYZ131
ADV_1014,Advertiser_ADV_1014,LI_5241,Campaign_Q1_Display,ACTIVE,331.89,nan,Activity_FL_9084,Unique,ACTIVE,30,2026-01-30,25800,631,102,56,GTM-XYZ120
ADV_1040,Advertiser_ADV_1040,LI_7047,Campaign_Q2_Display,ACTIVE,367.11,FL_9025,Activity_FL_9025,Unique,ACTIVE,30,2026-01-30,13854,402,847,33,GTM-XYZ108
ADV_1045,Advertiser_ADV_1045,LI_7913,Campaign_Q1_Display,ACTIVE,1714.06,FL_9095,Activity_FL_9095,Standard,ACTIVE,30,2026-01-30,30747,144,868,11,GTM-XYZ115
ADV_1008,Advertiser_ADV_1008,LI_7228,Campaign_Q2_Display,ACTIVE,3454.67,FL_9087,Activity_FL_9087,Session,ACTIVE,30,2026-01-30,34478,913,755,54,GTM-XYZ120
ADV_1008,Advertiser_ADV_1008,LI_7018,Campaign_Q1_Display,ACTIVE,961.2,FL_9097,Activity_FL_9097,Standard,ACTIVE,30,2026-01-30,45041,720,595,98,GTM-XYZ124
ADV_1029,Advertiser_ADV_1029,LI_5378,Campaign_Q2_Display,ACTIVE,864.98,FL_9059,Activity_FL_9059,Session,ACTIVE,30,2026-01-30,24972,363,385,50,GTM-XYZ106
ADV_1034,Advertiser_ADV_1034,LI_6537,Campaign_Spring_Display,ACTIVE,3501.99,FL_9010,Activity_FL_9010,Session,ACTIVE,30,2026-01-30,12965,651,414,90,GTM-XYZ146
ADV_1001,Advertiser_ADV_1001,LI_8811,Campaign_Q2_Display,ACTIVE,4558.57,FL_9087,Activity_FL_9087,Session,ACTIVE,30,2026-01-30,2103,857,662,30,GTM-XYZ102
ADV_1016,Advertiser_ADV_1016,LI_5835,Campaign_Q1_Display,ACTIVE,2989.54,FL_9058,Activity_FL_9058,Session,ACTIVE,30,2026-01-30,18014,946,324,66,GTM-XYZ111
ADV_1026,Advertiser_ADV_1026,LI_8567,Campaign_Spring_Display,ACTIVE,376.8,FL_9051,Activity_FL_9051,Standard,ACTIVE,30,2026-01-30,35581,351,687,21,GTM-XYZ116
ADV_1038,Advertiser_ADV_1038,LI_5807,Campaign_Q1_Display,ACTIVE,2717.09,FL_9054,Activity_FL_9054,Standard,ACTIVE,30,2026-01-30,6469,631,421,28,GTM-XYZ145
ADV_1034,Advertiser_ADV_1034,LI_7497,Campaign_Q2_Display,ACTIVE,3205.27,nan,Activity_FL_9070,Standard,ACTIVE,30,2026-01-30,1004,945,286,53,GTM-XYZ104
ADV_1019,Advertiser_ADV_1019,LI_5946,Campaign_Q1_Display,ACTIVE,2941.64,FL_9000,Activity_FL_9000,Unique,ACTIVE,30,2026-01-30,36927,641,429,95,GTM-XYZ130
ADV_1006,Advertiser_ADV_1006,LI_7641,Campaign_Q1_Display,ACTIVE,4307.41,FL_9090,Activity_FL_9090,Unique,ACTIVE,30,2026-01-30,25782,179,303,24,GTM-XYZ131
ADV_1027,Advertiser_ADV_1027,LI_8020,Campaign_Spring_Display,ACTIVE,943.01,FL_9028,Activity_FL_9028,Session,ACTIVE,30,2026-01-30,4965,775,798,59,GTM-XYZ114
ADV_1031,Advertiser_ADV_1031,LI_5158,Campaign_Q1_Display,ACTIVE,3055.35,FL_9006,Activity_FL_9006,Standard,ACTIVE,30,2026-01-30,1414,324,426,95,GTM-XYZ133
ADV_1030,Advertiser_ADV_1030,LI_5083,Campaign_Q1_Display,ACTIVE,4021.1,FL_9006,Activity_FL_9006,Session,ACTIVE,30,2026-01-30,36860,466,425,84,GTM-XYZ148
ADV_1026,Advertiser_ADV_1026,LI_9868,Campaign_Spring_Display,ACTIVE,933.74,FL_9087,Activity_FL_9087,Unique,ACTIVE,30,2026-01-30,7132,438,375,57,GTM-XYZ105
ADV_1011,Advertiser_ADV_1011,LI_8378,Campaign_Spring_Display,ACTIVE,1728.71,FL_9076,Activity_FL_9076,Unique,ACTIVE,30,2026-01-30,18678,975,746,86,GTM-XYZ100
ADV_1038,Advertiser_ADV_1038,LI_6461,Campaign_Spring_Display,ACTIVE,3357.01,FL_9040,Activity_FL_9040,Session,ACTIVE,30,2026-01-30,34112,274,292,25,GTM-XYZ145
ADV_1015,Advertiser_ADV_1015,LI_5125,Campaign_Q2_Display,ACTIVE,3417.84,FL_9016,Activity_FL_9016,Session,ACTIVE,30,2026-01-30,16756,955,0,73,GTM-XYZ114
