Container_ID,Tag_ID,Tag_Name,Status,Trigger_Name,Linked_Floodlight_ID,Conversion_Linker_Enabled,Advertiser_ID_Config,Configured_Counting_Method,Consent_Settings
GTM-XYZ146,TAG_9618,DV360_Floodlight,Live,Page View - All Pages,FL_9065,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ111,TAG_2233,DV360_Floodlight,Live,Page View - All Pages,FL_9079,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_2670,DV360_Floodlight,Live,Page View - All Pages,FL_9051,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_2136,DV360_Floodlight,Live,Page View - All Pages,FL_9078,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_5105,DV360_Floodlight,Live,Page View - All Pages,FL_9048,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_8023,DV360_Floodlight,Live,Page View - All Pages,FL_9018,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_3591,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_9902,DV360_Floodlight,Live,Page View - All Pages,FL_9033,True,ADV_1029,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_6681,DV360_Floodlight,Live,Page View - All Pages,FL_9031,True,ADV_1030,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_3274,DV360_Floodlight,Live,Page View - All Pages,FL_9039,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_3421,DV360_Floodlight,Live,Page View - All Pages,FL_9033,True,ADV_1030,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_9252,DV360_Floodlight,Live,Page View - All Pages,FL_9053,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_3189,DV360_Floodlight,Live,Page View - All Pages,FL_9093,True,ADV_1041,Standard,"ad_storage,analytics_storage"
GTM-XYZ148,TAG_1516,DV360_Floodlight,Live,Page View - All Pages,FL_9082,True,ADV_1012,Standard,nan
GTM-XYZ141,TAG_4005,DV360_Floodlight,Live,Page View - All Pages,FL_9038,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_4673,DV360_Floodlight,Live,Page View - All Pages,FL_9044,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_2341,DV360_Floodlight,Live,Page View - All Pages,FL_9060,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_2543,DV360_Floodlight,Live,Page View - All Pages,FL_9052,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_3545,DV360_Floodlight,Live,Page View - All Pages,FL_9079,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ105,TAG_6843,DV360_Floodlight,Live,Page View - All Pages,FL_9016,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_9799,DV360_Floodlight,Live,Page View - All Pages,FL_9025,True,ADV_1028,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_6592,DV360_Floodlight,Live,Page View - All Pages,FL_9002,True,ADV_1029,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_3076,DV360_Floodlight,Live,Page View - All Pages,FL_9048,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ105,TAG_3944,DV360_Floodlight,Live,Page View - All Pages,FL_9037,True,ADV_1005,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_8538,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_6311,DV360_Floodlight,Live,Page View - All Pages,FL_9041,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ118,TAG_6151,DV360_Floodlight,Live,Page View - All Pages,FL_9017,True,ADV_1029,Standard,"ad_storage,analytics_storage"
GTM-XYZ137,TAG_6068,DV360_Floodlight,Live,Page View - All Pages,FL_9033,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_4332,DV360_Floodlight,Live,Page View - All Pages,FL_9063,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ117,TAG_8662,DV360_Floodlight,Live,Page View - All Pages,FL_9069,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_4680,DV360_Floodlight,Live,Page View - All Pages,FL_9069,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ106,TAG_6916,DV360_Floodlight,Live,Page View - All Pages,FL_9016,True,ADV_1042,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_1314,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_1047,Standard,"ad_storage,analytics_storage"
GTM-XYZ142,TAG_2385,DV360_Floodlight,Live,Page View - All Pages,FL_9049,True,ADV_1018,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_8002,DV360_Floodlight,Live,Page View - All Pages,FL_9027,True,ADV_1010,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_4507,DV360_Floodlight,Live,Page View - All Pages,FL_9060,True,ADV_1026,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_5234,DV360_Floodlight,Live,Page View - All Pages,FL_9051,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_2836,DV360_Floodlight,Live,Page View - All Pages,FL_9052,True,ADV_1008,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_9664,DV360_Floodlight,Live,Page View - All Pages,FL_9007,True,ADV_1050,Standard,nan
GTM-XYZ116,TAG_1076,DV360_Floodlight,Live,Page View - All Pages,FL_9013,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_6175,DV360_Floodlight,Live,Page View - All Pages,FL_9002,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_4014,DV360_Floodlight,Live,Page View - All Pages,FL_9022,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_9284,DV360_Floodlight,Live,Page View - All Pages,FL_9002,True,ADV_1029,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_9682,DV360_Floodlight,Live,Page View - All Pages,FL_9088,True,ADV_1005,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_5545,DV360_Floodlight,Live,Page View - All Pages,FL_9000,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_2735,DV360_Floodlight,Live,Page View - All Pages,FL_9006,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_8587,DV360_Floodlight,Live,Page View - All Pages,FL_9039,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_2757,DV360_Floodlight,Live,Page View - All Pages,FL_9028,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_2404,DV360_Floodlight,Live,Page View - All Pages,FL_9009,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_2965,DV360_Floodlight,Live,Page View - All Pages,FL_9011,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_9436,DV360_Floodlight,Live,Page View - All Pages,FL_9063,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_9321,DV360_Floodlight,Live,Page View - All Pages,FL_9058,True,ADV_1029,Standard,"ad_storage,analytics_storage"
GTM-XYZ127,TAG_1858,DV360_Floodlight,Live,Page View - All Pages,FL_9020,True,ADV_1036,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_8222,DV360_Floodlight,Live,Page View - All Pages,FL_9050,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ141,TAG_3267,DV360_Floodlight,Live,Page View - All Pages,FL_9019,True,ADV_1036,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_6860,DV360_Floodlight,Live,Page View - All Pages,FL_9055,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_4107,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ105,TAG_7066,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1040,Standard,"ad_storage,analytics_storage"
GTM-XYZ118,TAG_1041,DV360_Floodlight,Live,Page View - All Pages,FL_9059,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_2482,DV360_Floodlight,Live,Page View - All Pages,FL_9029,True,ADV_1013,Standard,"ad_storage,analytics_storage"
GTM-XYZ111,TAG_9068,DV360_Floodlight,Live,Page View - All Pages,FL_9029,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ117,TAG_8664,DV360_Floodlight,Live,Page View - All Pages,FL_9085,True,ADV_1005,Standard,"ad_storage,analytics_storage"
GTM-XYZ121,TAG_6532,DV360_Floodlight,Live,Page View - All Pages,FL_9023,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_3447,DV360_Floodlight,Live,Page View - All Pages,FL_9016,True,ADV_1036,Standard,"ad_storage,analytics_storage"
GTM-XYZ118,TAG_7671,DV360_Floodlight,Live,Page View - All Pages,FL_9035,True,ADV_1008,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_5289,DV360_Floodlight,Live,Page View - All Pages,FL_9084,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ143,TAG_9589,DV360_Floodlight,Live,Page View - All Pages,FL_9039,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_4513,DV360_Floodlight,Live,Page View - All Pages,FL_9052,True,ADV_1049,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_2245,DV360_Floodlight,Live,Page View - All Pages,FL_9000,True,ADV_1008,Standard,"ad_storage,analytics_storage"
GTM-XYZ127,TAG_6469,DV360_Floodlight,Live,Page View - All Pages,FL_9020,True,ADV_1004,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_7421,DV360_Floodlight,Live,Page View - All Pages,FL_9077,True,ADV_1032,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_9330,DV360_Floodlight,Live,Page View - All Pages,FL_9021,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_3330,DV360_Floodlight,Live,Page View - All Pages,FL_9031,True,ADV_1013,Standard,"ad_storage,analytics_storage"
GTM-XYZ128,TAG_1727,DV360_Floodlight,Live,Page View - All Pages,FL_9070,True,ADV_1018,Standard,nan
GTM-XYZ137,TAG_6070,DV360_Floodlight,Live,Page View - All Pages,FL_9047,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_7310,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1023,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_4775,DV360_Floodlight,Live,Page View - All Pages,FL_9054,True,ADV_1020,Standard,nan
GTM-XYZ125,TAG_7692,DV360_Floodlight,Live,Page View - All Pages,FL_9055,True,ADV_1019,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_5073,DV360_Floodlight,Live,Page View - All Pages,FL_9023,True,ADV_1047,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_4748,DV360_Floodlight,Live,Page View - All Pages,FL_9071,True,ADV_1005,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_9349,DV360_Floodlight,Live,Page View - All Pages,FL_9096,True,ADV_1013,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_6889,DV360_Floodlight,Live,Page View - All Pages,FL_9028,True,ADV_1005,Standard,"ad_storage,analytics_storage"
GTM-XYZ129,TAG_9689,DV360_Floodlight,Live,Page View - All Pages,FL_9007,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_3327,DV360_Floodlight,Live,Page View - All Pages,FL_9095,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_3247,DV360_Floodlight,Live,Page View - All Pages,FL_9038,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ127,TAG_9463,DV360_Floodlight,Live,Page View - All Pages,FL_9069,True,ADV_1042,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_5639,DV360_Floodlight,Live,Page View - All Pages,FL_9067,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ106,TAG_5580,DV360_Floodlight,Live,Page View - All Pages,FL_9046,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_7407,DV360_Floodlight,Live,Page View - All Pages,FL_9074,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ148,TAG_1734,DV360_Floodlight,Live,Page View - All Pages,FL_9038,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ137,TAG_1435,DV360_Floodlight,Live,Page View - All Pages,FL_9092,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_4865,DV360_Floodlight,Live,Page View - All Pages,FL_9054,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ104,TAG_6366,DV360_Floodlight,Live,Page View - All Pages,FL_9076,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ121,TAG_4055,DV360_Floodlight,Live,Page View - All Pages,FL_9047,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_5651,DV360_Floodlight,Live,Page View - All Pages,FL_9097,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ137,TAG_9127,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ137,TAG_9859,DV360_Floodlight,Live,Page View - All Pages,FL_9058,True,ADV_1019,Standard,"ad_storage,analytics_storage"
GTM-XYZ131,TAG_1251,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ137,TAG_6295,DV360_Floodlight,Live,Page View - All Pages,FL_9016,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_1597,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_1754,DV360_Floodlight,Live,Page View - All Pages,FL_9045,True,ADV_1049,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_3618,DV360_Floodlight,Live,Page View - All Pages,FL_9066,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ133,TAG_2185,DV360_Floodlight,Live,Page View - All Pages,FL_9023,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_4593,DV360_Floodlight,Live,Page View - All Pages,FL_9026,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_5135,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1032,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_1172,DV360_Floodlight,Live,Page View - All Pages,FL_9030,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_1052,DV360_Floodlight,Live,Page View - All Pages,FL_9011,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_3634,DV360_Floodlight,Live,Page View - All Pages,FL_9075,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ121,TAG_3856,DV360_Floodlight,Live,Page View - All Pages,FL_9039,True,ADV_1027,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_4916,DV360_Floodlight,Live,Page View - All Pages,FL_9085,True,ADV_1025,Standard,nan
GTM-XYZ117,TAG_2549,DV360_Floodlight,Live,Page View - All Pages,FL_9040,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_7997,DV360_Floodlight,Live,Page View - All Pages,FL_9004,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_1973,DV360_Floodlight,Live,Page View - All Pages,FL_9057,True,ADV_1038,Standard,nan
GTM-XYZ123,TAG_2822,DV360_Floodlight,Live,Page View - All Pages,FL_9005,True,ADV_1019,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_2951,DV360_Floodlight,Live,Page View - All Pages,FL_9094,True,ADV_1020,Standard,"ad_storage,analytics_storage"
GTM-XYZ137,TAG_9535,DV360_Floodlight,Live,Page View - All Pages,FL_9086,True,ADV_1036,Standard,"ad_storage,analytics_storage"
GTM-XYZ117,TAG_6858,DV360_Floodlight,Live,Page View - All Pages,FL_9033,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_1407,DV360_Floodlight,Live,Page View - All Pages,FL_9066,True,ADV_1016,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_3950,DV360_Floodlight,Live,Page View - All Pages,FL_9100,True,ADV_1043,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_8717,DV360_Floodlight,Live,Page View - All Pages,FL_9069,True,ADV_1042,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_6843,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1049,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_7157,DV360_Floodlight,Live,Page View - All Pages,FL_9097,True,ADV_1043,Standard,"ad_storage,analytics_storage"
GTM-XYZ128,TAG_5826,DV360_Floodlight,Live,Page View - All Pages,FL_9002,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_1509,DV360_Floodlight,Live,Page View - All Pages,FL_9004,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_6233,DV360_Floodlight,Live,Page View - All Pages,FL_9050,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_3221,DV360_Floodlight,Live,Page View - All Pages,FL_9061,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_5028,DV360_Floodlight,Live,Page View - All Pages,FL_9083,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ112,TAG_5756,DV360_Floodlight,Live,Page View - All Pages,FL_9022,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_1084,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_6062,DV360_Floodlight,Live,Page View - All Pages,FL_9037,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_5598,DV360_Floodlight,Live,Page View - All Pages,FL_9099,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_4715,DV360_Floodlight,Live,Page View - All Pages,FL_9020,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ111,TAG_9836,DV360_Floodlight,Live,Page View - All Pages,FL_9057,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ109,TAG_5161,DV360_Floodlight,Live,Page View - All Pages,FL_9011,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ141,TAG_6362,DV360_Floodlight,Live,Page View - All Pages,FL_9086,True,ADV_1036,Standard,"ad_storage,analytics_storage"
GTM-XYZ128,TAG_7987,DV360_Floodlight,Live,Page View - All Pages,FL_9024,True,ADV_1006,Standard,"ad_storage,analytics_storage"
GTM-XYZ142,TAG_1406,DV360_Floodlight,Live,Page View - All Pages,FL_9045,True,ADV_1007,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_4810,DV360_Floodlight,Live,Page View - All Pages,FL_9033,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ133,TAG_7361,DV360_Floodlight,Live,Page View - All Pages,FL_9079,True,ADV_1027,Standard,"ad_storage,analytics_storage"
GTM-XYZ128,TAG_6412,DV360_Floodlight,Live,Page View - All Pages,FL_9088,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_4516,DV360_Floodlight,Live,Page View - All Pages,FL_9043,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_8556,DV360_Floodlight,Live,Page View - All Pages,FL_9041,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_4241,DV360_Floodlight,Live,Page View - All Pages,FL_9084,True,ADV_1035,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_2730,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ129,TAG_1717,DV360_Floodlight,Live,Page View - All Pages,FL_9080,True,ADV_1029,Standard,"ad_storage,analytics_storage"
GTM-XYZ141,TAG_4311,DV360_Floodlight,Live,Page View - All Pages,FL_9051,True,ADV_1003,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_1264,DV360_Floodlight,Live,Page View - All Pages,FL_9080,True,ADV_1026,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_2259,DV360_Floodlight,Live,Page View - All Pages,FL_9045,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ117,TAG_5515,DV360_Floodlight,Live,Page View - All Pages,FL_9074,True,ADV_1008,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_4065,DV360_Floodlight,Live,Page View - All Pages,FL_9096,True,ADV_1044,Standard,nan
GTM-XYZ111,TAG_9215,DV360_Floodlight,Live,Page View - All Pages,FL_9051,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ142,TAG_2933,DV360_Floodlight,Live,Page View - All Pages,FL_9048,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_9018,DV360_Floodlight,Live,Page View - All Pages,FL_9093,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_2362,DV360_Floodlight,Live,Page View - All Pages,FL_9052,True,ADV_1036,Standard,nan
GTM-XYZ138,TAG_4061,DV360_Floodlight,Live,Page View - All Pages,FL_9029,True,ADV_1042,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_4963,DV360_Floodlight,Live,Page View - All Pages,FL_9021,True,ADV_1030,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_7731,DV360_Floodlight,Live,Page View - All Pages,FL_9073,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_4141,DV360_Floodlight,Live,Page View - All Pages,FL_9062,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_9233,DV360_Floodlight,Live,Page View - All Pages,FL_9088,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ143,TAG_4769,DV360_Floodlight,Live,Page View - All Pages,FL_9091,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_1667,DV360_Floodlight,Live,Page View - All Pages,FL_9032,True,ADV_1027,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_2439,DV360_Floodlight,Live,Page View - All Pages,FL_9018,True,ADV_1013,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_6598,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_1007,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_1177,DV360_Floodlight,Live,Page View - All Pages,FL_9024,True,ADV_1016,Standard,"ad_storage,analytics_storage"
GTM-XYZ123,TAG_3559,DV360_Floodlight,Live,Page View - All Pages,FL_9066,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_8050,DV360_Floodlight,Live,Page View - All Pages,FL_9087,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_2805,DV360_Floodlight,Live,Page View - All Pages,FL_9058,True,ADV_1020,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_4494,DV360_Floodlight,Live,Page View - All Pages,FL_9037,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_9992,DV360_Floodlight,Live,Page View - All Pages,FL_9054,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_7550,DV360_Floodlight,Live,Page View - All Pages,FL_9057,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ109,TAG_3329,DV360_Floodlight,Live,Page View - All Pages,FL_9094,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_9928,DV360_Floodlight,Live,Page View - All Pages,FL_9066,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_5047,DV360_Floodlight,Live,Page View - All Pages,FL_9074,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ143,TAG_9169,DV360_Floodlight,Live,Page View - All Pages,FL_9063,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_8417,DV360_Floodlight,Live,Page View - All Pages,FL_9090,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_7710,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_3427,DV360_Floodlight,Live,Page View - All Pages,FL_9077,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_6873,DV360_Floodlight,Live,Page View - All Pages,FL_9079,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_3962,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_3069,DV360_Floodlight,Live,Page View - All Pages,FL_9037,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ117,TAG_2080,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_1041,Standard,"ad_storage,analytics_storage"
GTM-XYZ127,TAG_5923,DV360_Floodlight,Live,Page View - All Pages,FL_9080,True,ADV_1016,Standard,"ad_storage,analytics_storage"
GTM-XYZ139,TAG_8364,DV360_Floodlight,Live,Page View - All Pages,FL_9077,True,ADV_1029,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_2268,DV360_Floodlight,Live,Page View - All Pages,FL_9082,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_6542,DV360_Floodlight,Live,Page View - All Pages,FL_9061,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ104,TAG_1013,DV360_Floodlight,Live,Page View - All Pages,FL_9054,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_6785,DV360_Floodlight,Live,Page View - All Pages,FL_9095,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ131,TAG_2736,DV360_Floodlight,Live,Page View - All Pages,FL_9074,True,ADV_1026,Standard,"ad_storage,analytics_storage"
GTM-XYZ144,TAG_8682,DV360_Floodlight,Live,Page View - All Pages,FL_9055,True,ADV_1035,Standard,"ad_storage,analytics_storage"
GTM-XYZ144,TAG_8361,DV360_Floodlight,Live,Page View - All Pages,FL_9097,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ118,TAG_5648,DV360_Floodlight,Live,Page View - All Pages,FL_9016,True,ADV_1011,Standard,nan
